,Texto,Discurso de ódio
7684,"O Santos se reapresentou nesta tarde já pensando nas quartas do Paulistão! 
Elenco e funcionários passaram por testes de COVID-19, titulares do jogo contra o Novorizontino realizaram trabalho regenerativo e os suplentes treinaram no gramado do CT Rei Pelé.",0
7685,"Peppa mostrando seus dotes culinários... 
 Genteee queria saber qual cinta a Peppa usa nas gravações... e estou na dúvida qto a internação, entrou com covid-19 e saiu com os peitos reformados??? Pq a bicha tá com um corpinho bem “modeladin”... ",0
7686,"No RJ, o governo do estado gastou quase o dobro do que a rede particular para cada novo leito criado para atender pacientes com covid-19 #JornalDaRecord #JR24H",0
7687,"Após covid-19, Alê Oliveira pede desculpa por encontro com Rodrigo Rodrigues https://uol.com.br/esporte/ultimas-noticias/2020/07/27/apos-covid-19-ale-oliveira-pede-desculpa-por-encontro-com-r-rodrigues.htm… via 
@UOLEsporte
 @UOL",0
7688,"Lula em oito anos saiu com 87% de aprovação, o Capetão Bozo em um ano e sete meses, 87.618 mortes por Covid-19,  2.014.738 casos, 87% de desaprovação!. Autocrítica é o cacete! Quem no Brasil até agora fez isso?. Chegando as 100.000. #TudoEraMelhorComOPT #LulaTemRazão",0
7689,"Após dizer que se infectou e que testou negativo para Covid-19, Jair Bolsonaro já tira a máscara perto de apoiadores. 
Agora à noite, ele voltou a comparar o vírus que ja matou 87 mil brasileiros com “tomar chuva e pegar uma pneumonia”",0
7690,Notícia boa tem que ser compartilhada: Mãe segura o bebê pela primeira vez 73 dias depois de parto prematuro por complicação da Covid-19. #GloboNews #nuncadesliga,0
7691,"Médicos afirmam que trombose cerebral de Rodrigo Rodrigues pode ter relação com Covid-19
https://brasil247.com/coronavirus/medicos-afirmam-que-trombose-cerebral-de-rodrigo-rodrigues-pode-ter-relacao-com-covid-19-wzr2dwhi…",0
7692,"Favelas do Rio registram 31 novos casos e 3 mortes de Covid-19 nesta segunda-feira (27) https://vozdascomunidades.com.br/destaques/favelas-do-rio-registram-31-novos-casos-e-3-mortes-de-covid-19-nesta-segunda-feira-27/… via 
@vozdacomunidade
 #AppDoVoz",0
7693,"Alexandre Garcia percebe que o COVID-19 do Presidente foi  descoberto após exames. A solução para acabar com a COVID-19, portanto, é proibir a realização de exames.",0
7694,"Juntamente ao 
@gremioprata
 e o 
@gremiomovimento
, entregamos ao presidente 
@romildogremio
 um plano de trabalho contendo ações complementares de benefícios aos associados durante a pandemia COVID 19. Agradecemos ao presidente pela receptividade. Leia mais:",0
7695,"Brasil em curva ascendente de Covid-19 chegando ao número absurdo de 87.618 óbitos, 614 pessoas vitimadas só de ontem pra hoje;

2.442.375 contágios confirmados;

Enquanto isso o inconsequente-mor vai colecionando representações contra si no Tribunal Penal Internacional de Haia.",0
7696,"Thiago Neves não deve jogar na quarta-feira. O meia de 35 anos reclama de dores musculares e segue sem atuar após a parada da Covid-19.

O jogador chegou no Grêmio no final de janeiro e marcou apenas 1 gol pelo tricolor, na vitória por 3-2 sobre o São Luiz.
 Lucas Uebel",0
7697,"Brasil registra 614 mortes por coronavírus e 23.284 novos casos de Covid-19 nas últimas 24 horas

Total de infeções vai a 2.442.375 e, de óbitos, a 87.618, segundo Ministério da Saúde",0
7698,Autoridades sanitárias e o Ministério Público do Paraná (MP/PR) se juntaram aos caciques das comunidades Aty Miri e Lindamar para pensar em um Plano de Contingência para Enfrentamento da covid-19.,0
7699,O secretário-executivo do Comitê de Contingência da Covid-19 em São Paulo falou na CNN sobre as mudanças anunciadas hoje no Plano São Paulo,0
7700,"A Defensoria Pública quer um habeas corpus coletivo a 3.089 idosos em SP. Qual será a resposta do STF? O que é mais arriscado? E aí, protegemos criminosos do risco da Covid-19 ou protegemos a sociedade de mais de 3 mil criminosos? Eu fico com a sociedade, sempre!",0
7701,"Com a atualização desta segunda (27), o país passa a acumular 2.442.375 casos e 87.618 mortes pela Covid-19",0
7702,"OPINIÃO
Não que os outros atletas sejam ruins, pelo contrário, mas o Cantillo parado, sem treinar e sem as melhores condições físicas por causa da Covid-19, é melhor do que qualquer volante do Corinthians e já seria titular no jogo contra o Red Bull Bragantino!",0
7703,Covid-19 faz Blumenau cancelar edição da Oktoberfest,0
7704,"A Sespa informa que após uma longa auditoria sobre os números de casos e de óbitos relacionados a covid-19 nos municípios, chegamos à conclusão que dos 150.616 casos relatados ao Ministério da Saúde, 1.092 estão em duplicidade. Todos os municípios já foram notificados.",0
7705,Uma estimativa indica que a coibição do tráfico ilegal de animais silvestres e o combate ao desmatamento custaria entre US$ 22 bilhões e US$ 31 bilhões por ano – uma pequena fração dos prejuízos causados até agora pela pandemia de COVID-19.,0
7706,"“A covid-19 não é igual para todos. Enquanto a maioria da população se arrisca a ser contaminada para não perder emprego ou para comprar o alimento da sua família no dia seguinte, os bilionários não têm com o que se preocupar.""",0
7707,A persistência da imunidade e o desconfinamento dos sobreviventes da covid-19,0
7708,"Ivermectina não tem benefício contra Covid-19 comprovado em testes com humanos,dizem cientistas

Prefeitos compram lotes desta droga e distribuem pra seus munícipes como s fosse suplemento alimentar

Eles deveriam ser processados criminalmente por exercício ilegal da medicina",0
7709,"Valor
Prioridade do governo para a retomada da economia pós-covid-19, o novo marco legal para mercado de gás natural  tem um requerimento de urgência que é o primeiro item da pauta de quarta-feira da Câmara dos Deputados.
Se aprovado  poderá ser votado direto no plenário.",0
7710,"Quantos retornarão para a prisão???    Diário do Poder: Sumiu o mega-traficante solto em São Paulo a pretexto da Covid-19.
https://diariodopoder.com.br/brasil-e-regioes/tres-dias-depois-sumiu-o-mega-traficante-solto-em-sp-a-pretexto-da-covid-19…

via 
@GoogleNews",0
7711,Juíza suspende repasse de R$ 500 milhões da Lava Jato ao combate da Covid-19 até decisão do STF | Agora Notícias Brasil - Sua fonte de notícias,0
7712,Juíza suspende repasse de R$ 500 milhões da Lava Jato ao combate da Covid-19 até decisão do STF | Agora Notícias Brasil - Sua fonte de notícias,0
7713,Rússia afirma ter vacina contra Covid-19 aprovada em duas semanas,0
7714,"Relato COVID-19, 29 de julho de 2020",0
7715,Os efeitos imediatos da COVID-19 e o número de mortes são tão chocantes que negligenciamos o impacto a longo termo da doença. Nesse fio falarei sobre o q sabemos sobre isso. Já sabemos muito. O que mais me inquieta é o que ainda não sabemos.,0
7716,O Inter doando 500 testes de Covid-19 pra uma cidade já deve ter feito mais que muitos vereadores por aí...,0
7717,Mais uma face da desigualdade social escancarada pela pandemia -- Pesquisa mostra que 40% dos infectados por Covid-19 em SP são assintomáticos; doença é 4 vezes maior na classe D do que na A,0
7718,"Bolsonaro é a irresponsabilidade em pessoa. Tratou a propagação do covid 19 e a doença em si com total descaso, sempre se preocupando com a economia e desprezando a vida dos brasileiros. Condenação em Haia é pouco pra este insano. 
#ForaBolsonaro",0
7719,Estou a ter benefícios com a Covid-19 mas que Deus abençoe aquelas pessoas que estão a passar dificuldades,0
7720,"De acordo com os dados do governo do estado, 15 das vítimas fatais da COVID-19 em Itajaí foram internadas após o começo da distribuição de ivermectina em 07/07. Continuarei esse monitoramento. #covid19emSC",0
7721,"Após evento cancelado pela OAB, Felipe Neto fará live com ministro do STF

Youtuber falaria em Congresso Digital da Covid-19, mas sua participação foi cancelada. Na quinta (30), ele debate com Luis Roberto Barroso.",0
7722,"#URGENTE Rússia diz ter vacina pronta contra Covid-19 aprovada em duas semanas. Cientistas aproveitaram a tecnologia usada de outras vacinas, o que diminuiu o tempo de produção. Críticos de Putin afirmam que o rápido desenvolvimento trata-se de mostrar a força científica do país",0
7723,"Médica africana, que cuidou de centenas de pacientes com Covid 19, ministrando HIDROXICLOROQUINA, salvando todos, inclusive uma senhora de 92 anos.  BOLSONARO está mais do que certo! Minha casa é testemunha disso.",0
7724,Europa vive possível 2ª onda de casos da covid-19 e volta a ser preocupação,0
7725,"Duas semanas após abrir os bares, DF bate recorde de mortes por Covid-19

Os 52 óbitos registrados nesta terça-feira (28/7) fizeram a média móvel subir e ultrapassar o recorde registrado na segunda-feira (27/7)",0
7726,"Brasil registra mais 921 mortes por Covid-19 e chega a 88.539 óbitos
https://brasil247.com/coronavirus/brasil-registra-mais-921-mortes-por-covid-19-e-chega-a-88-539-obitos…",0
7727,"Mais de 13 mil histórias interrompidas no nosso estado por negligência do governo. Milhares de famílias vivendo a tristeza da perda. Use máscara e se puder, pratique o distanciamento. O Rio não pode continuar perdendo a luta contra a Covid-19. https://bit.ly/2BBGnLt #coronavirus",0
7728,Profissionais de saúde de Niterói serão os primeiros a testarem a vacina contra a Covid-19 https://oglobo.globo.com/rio/profissionais-de-saude-de-niteroi-serao-os-primeiros-testarem-vacina-contra-covid-19-1-24554813?utm_source=Twitter&utm_medium=Social&utm_campaign=O%20Globo…,0
7729,"Covid-19: 1º lote da vacina de Oxford pode chegar em dezembro, diz Saúde",0
7730,Covid-19: Sol Nascente e Pôr do Sol têm taxa de letalidade mais alta do DF https://bit.ly/30anfhj,0
7731,Covid-19: segunda vacina russa avança e começa a ser testada em humanos https://tinyurl.com/y5engrcf,0
7732,Foram registrados 40.816 novos casos da Covid-19 nesta terça-feira (28),0
7733,"A Justiça do Rio de Janeiro mandou bloquear R$ 2,6 milhões do ex-secretário de Saúde do estado Edmar Santos e de outros investigados por fraudes na compra de exames sorológicos para detecção de Covid-19.",0
7734,Quase 70% dos infectados pela covid-19 no Brasil estão recuperados,0
7735,"Puxada pelo Brasil, epicentro da Covid-19, a América Latina passou a liderar o número de casos da doença no mundo. Contando com o Caribe, a região já responde por 4,34 milhões de infectados, à frente da América do Norte, que registra 4,23 milhões de casos.",0
7736,"Combate à #Covid_19: 
@minsaude
 investiu cerca de R$ 70 milhões na assistência aos povos indígenas. Militares também participam das ações de enfrentamento à doença nas aldeias ",0
7737,"Vacina de Oxford contra a covid-19 deve chegar no Brasil em dezembro

Serão 15 milhões de unidades no mês, mais 15 milhões em janeiro e as outras 70 milhões devem chegar ao país a partir de março https://glo.bo/2X6v9X0 #Correio24h",0
7738,"PANDEMIA: Enquanto o mundo teme uma nova onda de covid-19, o Brasil vive uma situação diferente. Descaso do poder público não deixa primeira onda se encerrar",0
7739,"A função do Covid 19 dentro da agenda esquerdista mundial fica claramente explicada nesse vídeo.

Bill Gates, o cara que roubou a ideia do windows de Steve Jobs, capitaneia o segundo passo.

Você aí que está esperando uma vacina contra o Covid pra voltar à vida. Eles te querem.",0
7740,"Brasil tem 897 mortes por covid-19 em 24h, diz consórcio",0
7741,"Os perfis que impulsionam o movimento antivacina no Brasil são os mesmos que defendem o uso de cloroquina na Covid-19.
Não por acaso, todos bolsonaristas.",0
7742,"Contrair covid-19 dentro de casa é mais fácil do que fora, diz estudo 
@UOLNoticias
 @UOL",0
7743,Ministério da Saúde confirma que o governo já fechou um acordo para fornecer 100 milhões de doses da vacina de Oxford contra a covid-19 #JornalDaRecord #JR24H,0
7744,"Lamento a morte do Rodrigo Rodrigues, do Sportv. Tinha só 45 anos. Triste mesmo.

Tava com Covid-19, em casa, com sintomas leves e o troço descambou pra uma trombose venosa cerebral. Uma tragédia. 

Não sei quais medicamentos estava usando antes do agravamento fatal.

QEPD",0
7745,"1. Manaus continua a registrar poucas mortes por Covid-19. Nos últimos 7 dias foram 12 óbitos - 3 nas últimas 24h;
2. No interior morreram 24 pessoas em 7 dias - 4 em 24h;
3. Hoje a FVS registrou mais 1.039 casos - 350 em Manaus;
4. Total de casos: 98.118;
5. Internados: 348.",0
7746,"Ilustrando o raciocínio do Alexandre Garcia:

A população brasileira é de 209.500.000 pessoas.

Dessas, 2.500.000 foram contaminadas pelo coronavírus, sendo que 1.700.000 se recuperaram.

Todos os recuperados bebem água diariamente.

Logo, a água é eficaz contra a covid-19.",0
7747,"Atualização 28/07 do #PainelConass Covid-19:

Casos
38.513 casos no último período
2.480.888 casos acumulados

Óbitos
852 óbitos no último período
88.470 óbitos acumulados

O painel é atualizado todos os dias, às 18h. Acesse:",0
7748,Rússia afirmou ter vacina APROVADA para covid-19 em duas semanas.,0
7749,"O presidente da Bielorrúsia, Alexandr Lukashenko, testou positivo para coronavírus nesta terça-feira (28). O ditador faz parte do grupo de líderes que minimizam a gravidade da Covid-19 e são contra as sugestões da OMS. Ele tinha, inclusive, recomendado vodca para tratar a doença",0
7750,"Luto

""Foi cedo demais"", comenta 
@osmargarraffa
 sobre o jornalista Rodrigo Rodrigues, que faleceu aos 45 anos após complicações em decorrência da covid-19",0
7751,"Ponto importante do 
@zeluizlhesdiz
. No início desse mês o governo da Inglaterra anunciou a criação de um serviço de recuperação p atender pacientes com sintomas longo termo de Covid-19. Outros países estão fazendo o mesmo. Eqto isso no Brasil...",0
7752,Fake news e mais fake news sobre a vacina chinesa anti-covid-19. Fonte: grupos de família. Ideologizaram a vacina,0
7753,"Boa noite.
Mais um dia de Dona Eliza convivendo com a Covid 19. Segundo ela, o cansaço é muito forte. Qualquer gesto cansa. E as dores de cabeça seguem fortes.
Uma coisa é se isolar, sabendo que o vírus está lá fora. Outra é conviver com ele já dentro da sua casa.",0
7754,"O boletim diário da SES sobre covid em Goiás, divulgado no meio da tarde, ainda não saiu e o Painel Covid-19 está fora do ar.
Ontem o boletim saiu às 15 h só com 8 mortes, mas o painel amanheceu nesta terça 73 mortes a mais, elevando a média móvel diária para 45, um recorde.",0
7755,"Ainda em choque com o falecimento do jornalista Rodrigo Rodrigues.

Nos falamos brevemente esse mês, no sábado agora havia respondido uma mensagem anterior e aproveitei para perguntar como ele estava nessa pandemia/Covid-19. 

Nunca imaginei que o pior aconteceria. Loucura...",0
7756,DF passa de 100 mil casos de Covid-19 e tem recorde de óbitos em um dia: 52. Sinistro.,0
7757,"Fato raro, o governo federal lamentou a morte do RR. Sem citar a Covid-19. 

Fábio Faria: ""(...) Rodrigues deixa inúmeros fãs, não só no esporte e no jornalismo, mas também na cena musical. Não há de se negar que era uma pessoa querida. Nosso jornalismo perde um pouco hoje. (..)""",0
